40573 42422
26687 -26964 81921
61975 37212 -62610
2715 58461 82678
68400 70924 -54880
35548 -29440 -64998
52528 -26361 -99871
14235 -78945 12057
15628 80260 -3231
55296 13737 53128
37109 8210 -97831
22653 -91784 70603
75705 27221 38033
67669 -3422 -79900
79424 -48229 -30391
27109 54187 75922
6747 -46621 -31606
7152 63188 35454
74179 30482 -82873
69864 -93584 -38814
65396 98174 -52074
43464 24821 -69844
37221 16648 53769
16623 83694 -88242
7040 -90726 -64068
47626 -32614 -72183
4845 31412 70514
46106 -89331 3885
76779 72556 -26285
5950 69110 -46116
51128 84576 14603
73923 48244 -24572
8721 -33613 12201
68295 32304 -23228
55562 -12826 -17490
39918 -28888 -62280
53720 -5373 -43987
43205 53071 -30864
43952 -88211 -55774
1827 -99131 63851
47746 47072 -80031
32331 14498 -93997
54764 80247 -13573
4817 97760 3183
8433 -988 -9491
1811 74915 -40959
52446 9684 43875
43514 -89358 -13760
50924 46743 97960
26536 -17566 -24943
21326 -21263 -66378
25506 25867 93485
5040 -89214 -93799
1787 75466 53185
65177 25702 -44335
14201 -4316 5394
9318 -92023 -12265
76642 27685 48045
82963 57767 -42672
77340 42550 -3088
70783 40357 -89124
51410 -86392 55724
48382 -87205 -43738
24142 -21629 -85007
2199 -92099 89763
23954 -84420 -37462
67914 -41460 17399
81851 18591 53135
12219 -52485 -81094
68790 -67217 -75260
27327 -44872 75403
82744 10795 -86793
3823 59500 49796
40319 -56917 -70646
42415 -57276 -46373
7665 -42469 10706
22566 25399 -27361
1150 34419 -1621
3901 -96142 87037
66630 -33348 42965
15331 70323 8215
61111 41812 13599
42657 43028 68533
63376 39112 84325
54151 -92161 -7960
30114 70109 91627
38065 -40678 30501
48560 45958 56208
47779 -4319 -16984
74326 17642 71501
36707 -83686 13256
12145 -19173 32207
32850 90475 -44605
78757 20624 93746
78100 59114 51336
75593 -26909 -93955
9557 -4466 90884
73387 -5774 -93813
71764 61693 23723
73786 -96187 78378
7353 -72766 45947
81990 8827 39843
13045 -48441 3936
20860 97644 37379
29997 92495 -97412
26219 -11906 -65367
47716 91028 -20638
47905 17502 -15065
2205 -89170 76784
49114 -32332 96644
7489 31166 99161
53647 -54886 -94772
50493 27354 -60116
70793 83819 -37532
60863 29856 -9555
43746 -71827 -8542
80957 -55679 -76238
60651 -99021 -9760
6001 45555 51038
78951 -58997 13057
65435 -60352 52654
79464 45111 -17338
55424 -76223 64999
8156 -13614 -59026
69601 -20196 -63990
917 40172 83820
47812 19867 -55122
28471 47305 57062
4951 19436 -38777
63178 -24535 49428
1057 40280 -22870
10186 -90687 25582
35383 -69729 -4668
79377 -33023 80171
45842 -57078 38369
61665 -85263 19221
76880 -18255 -57911
33533 -33739 -3454
64593 -83918 2974
68441 -63224 57284
11416 -16553 -65869
64265 8997 89753
937 -19260 -89242
61117 32086 88482
55515 87583 -93058
39643 -72947 40016
57 39216 -8447
75183 -76477 -22729
22507 57622 -29706
13340 -58411 -31083
72264 -80514 60078
14466 91277 76943
72887 42228 -66015
80818 77979 48668
36599 -78158 -8515
48774 95314 46744
9961 64824 81046
39469 -86252 -47147
752 64806 46070
60060 73116 -70374
61712 41025 19386
6356 -66318 72046
7598 -52306 3991
25173 23690 96015
33808 93136 -80521
73452 -83594 -48711
6205 82050 16473
61179 66301 -12677
82794 -31577 -89525
75861 5654 38856
10842 -16063 -66755
73694 68179 -2696
9778 49345 80034
29752 -6251 -26909
41335 59642 -96903
12285 52714 73088
18493 4913 94681
26092 94812 43555
78417 5789 13776
51652 29293 4754
24607 -47222 61831
13679 16086 58566
16301 -7795 -87997
52902 -197 -10824
47850 -72216 42686
33569 -42529 90206
28959 53230 28919
14906 32639 65872
76163 95118 46315
58942 69627 67433
59801 -50308 18624
60231 58457 94772
34685 -46627 -35872
30502 -33337 -94085
74585 51747 -5095
37653 13054 -18597
81402 29168 39935
31278 10597 35659
8417 29308 -90106
5063 19885 27706
29709 61780 7438
38147 -25740 28362
81084 43780 -74599
12459 13056 99484
13119 -14110 20267
11092 24126 -30072
23637 34491 -46095
5273 79366 -50145
4770 89802 -24307
35663 61143 64083
17381 -22012 6410
41222 -18005 -48781
29810 58552 14697
21862 11800 -92126
49364 -24623 85090
40061 97714 2929
32410 53079 25564
76346 -4387 -33253
62998 31876 -5227
18163 -60050 40553
47353 53064 48660
31559 -18567 24357
80032 -17940 -34353
11440 -77743 -66968
76648 -11708 97928
10907 25685 -86322
49612 14894 -2910
79265 -72134 20575
66287 -38410 -57817
74979 -90309 -74995
73213 -38569 67915
21763 -84464 73480
56351 55580 -25900
30049 49003 -47552
54129 -56794 24742
11778 54539 -8028
49186 9477 15345
53007 -20687 -20506
61829 -88552 -834
21552 -22456 43984
56897 -10533 33522
12204 -42261 48536
5098 32845 34638
4614 85543 -20270
51328 -54751 22690
58394 -9846 -2913
36948 4111 70228
5068 -43041 13274
78020 53746 6442
51041 -5752 51594
12707 -35487 4184
74981 -80589 -18474
46611 -63516 -51162
72896 64247 46787
58817 -84382 82090
45906 -59912 12488
9112 70607 -65493
11488 6807 82165
44797 -724 -73589
59137 -28368 30423
44677 -12318 92992
64562 -68675 88806
42201 -4631 -78547
14330 -96845 30135
11621 -93768 -12558
36718 -40554 2652
36188 -68441 33453
7065 -79379 74603
7766 -55239 65803
61906 -43996 -75321
47835 23948 90237
9937 85769 -89963
55568 35929 -98424
59651 -80066 24644
14238 96154 86851
66606 -69717 -12880
26443 -69364 52028
16660 -45620 44539
35237 77828 -40846
79822 85559 -49849
55149 -35824 24145
17884 53713 81211
38877 86731 -91295
69649 28279 -37354
53147 32732 -18299
78081 -35290 -26107
51261 80174 -15074
70347 -34061 80318
77290 -89425 40830
67201 1640 -22852
77681 -85490 -84892
64403 -40673 -35352
15153 25938 -15529
40720 -85010 -95847
46746 -18756 -13757
7973 50466 25775
46168 -73136 92536
23208 -92479 -25056
72266 70880 -15850
63350 -98150 89984
44116 -38897 -91941
14174 -42654 22073
51554 -64659 44284
36582 -25711 -50816
14981 27392 -38748
32861 2622 86694
35162 88190 -48562
42179 45104 10750
44008 -52029 -3842
25832 -21756 34452
81635 89267 -90366
65233 -76972 -31226
57140 -1269 58957
58409 26102 -49163
38803 -66742 56217
80112 83717 -36645
3489 99632 -64909
17376 1338 30185
79143 94613 -54447
73493 -46006 49793
48191 -41523 -92537
14976 -22262 -94360
12339 -79711 -38167
51316 89184 59052
25641 81257 -26436
1223 95974 15929
52792 -718 -14986
2594 43785 -62336
17219 -44150 -84049
75666 -78447 97241
34866 -29249 55141
69232 73535 -3064
8610 76786 -44711
23524 -79484 -29112
20317 52723 36554
80090 -98945 -35184
76508 43740 52345
79423 -26898 91377
41377 -1598 -4633
40524 -96760 34095
16700 -49039 20702
47662 13114 -25061
77099 18552 89989
23635 97184 97799
25351 -49888 91790
23419 94288 70456
7247 7449 69877
14318 94564 -55235
62939 -92531 -6821
56753 -56118 -26041
25926 -9907 -65442
56255 92022 62630
78115 41008 37162
64002 91489 38941
43733 -77257 66936
77757 -33810 -59748
41636 -21025 54110
10621 94626 -57556
39275 25697 16907
67889 27658 87352
33399 -28830 5097
49177 17801 -16881
26365 -15524 -90853
76593 -54579 -20919
55504 -79468 93770
45923 -37287 -75483
46867 -1225 84371
41433 31782 40787
55451 -24053 60911
61486 -12212 63173
13487 43164 -62988
36847 24211 63467
61177 45683 -23794
49081 20912 -46203
47996 3648 28287
81574 -2186 27931
24522 67170 -5206
59513 73482 66464
77060 -79392 44983
76018 47652 -94922
51865 1478 62702
29553 69308 -963
18559 -69875 82685
16497 -8466 5457
26377 -88761 -13876
75488 89607 -84493
59534 27551 72596
52078 -21798 6216
42779 -16847 -50440
23447 27293 33223
12529 2863 -93959
7624 -49690 -87853
18027 22922 -53542
61305 20141 -71709
21451 -22000 28017
11173 89572 34903
47613 -18283 -64224
52370 -57147 -16860
3579 -80625 79617
4219 -96848 97751
41711 95431 -98689
54588 47038 44144
49462 86015 -76987
15039 39466 -91714
5452 -54353 83784
51866 -10173 12857
4053 47051 26520
4671 95052 -61904
24945 -74677 -52977
28716 43537 4427
43748 72373 76165
77674 -24369 -10498
26830 -58738 -12581
68446 -61915 40174
36417 -26972 -78348
39273 24298 -70426
36303 -43632 63365
17102 79473 91751
48548 49773 82912
65884 -99165 78524
39634 78945 14981
69691 15471 -40462
76275 84413 6777
69341 64749 24264
50743 72956 -9199
37774 -38935 -12102
25828 -17270 -63850
45315 -5961 40091
77483 -37229 -42932
81008 62827 84544
81409 -22877 45949
23473 -46477 -8502
18024 31226 -42997
59739 76534 -61088
107 33640 -7754
55000 -33565 -51456
33777 -47322 70823
49573 4448 41775
46591 95578 -94471
33436 -53364 -33556
77809 88207 64086
40855 -50129 -97023
74496 94282 -90179
76684 -97183 -595
48751 77158 -95107
20542 24806 -46631
13469 -16278 77686
29478 -50887 39769
74899 59173 -78958
81330 66923 -20917
581 66634 48736
3646 86541 -5844
65359 3513 -31792
11927 8005 -2149
13667 46474 -79943
71046 42582 77549
66158 41719 -37183
57396 16328 -27618
21408 88094 -14460
36593 56600 29164
69751 11692 9255
45571 49058 1743
27351 -82993 16245
71201 -32380 75107
29849 98731 69648
46374 -35362 -62982
10287 -84192 82198
76816 34622 -19486
34074 63660 27982
64009 -33580 62657
797 63732 21078
17686 -9828 65210
16536 -58762 15283
42337 50160 -98580
46924 -73116 4428
858 -13414 -54688
11879 91637 97951
10315 -94360 52078
69855 -9093 76764
35077 84262 69660
4439 -79408 19145
26913 -20366 63302
6668 -5059 10497
36623 84471 -22919
69127 -57511 -32371
65704 57735 -30589
27778 24605 -8820
53624 55252 33655
45339 65082 -50876
15119 20939 84601
12656 71090 63882
25120 -32270 11058
57977 -11603 57574
50226 49700 91685
37945 -75513 38919
23735 -66993 86344
39144 -33143 -70307
16313 -61393 -85649
24754 -25779 -55399
751 78589 95816
31283 -73688 52039
37709 -1731 -75118
46637 -83498 -11703
76938 25316 70655
11857 81366 38395
82313 12772 -94312
8241 -24820 27621
54877 3155 -86686
7691 88388 79826
70991 -49174 80153
9190 -64909 -23851
3925 55384 98749
33106 -10244 -73796
8887 65121 -57188
58372 90419 -18115
48601 24206 -2236
9560 -98432 -37533
46518 27945 72822
28392 -86127 88874
65357 43397 84127
55409 63890 81644
2082 -75717 98928
49542 47531 -92393
21904 -35714 -35480
70035 -23938 66454
43677 39807 -40822
4107 24372 30683
49390 -78442 87089
36932 -22698 77025
22083 33107 83573
37742 -99512 41335
33937 -60231 -32687
11015 27058 -98043
73404 25503 -78205
72530 56502 -81441
1980 -1446 -54008
34599 -33379 -58143
44643 9505 -56771
72616 32864 81695
48184 -54724 -87131
24141 23292 -64889
33046 80980 -31773
52771 -1713 -87727
80530 94093 -17373
49705 -52742 -32854
3371 -76942 47332
22210 -88908 -10063
47822 28221 12648
31740 40193 -78906
41721 40046 -34329
37944 53153 -64664
31911 -23824 -49624
23043 -73525 -53549
51888 53211 7930
3514 -83303 7950
44944 -20422 95312
72434 -53725 46742
11661 8346 -87181
57120 -21954 -56141
23981 -32440 -64540
53666 -58925 -56260
75965 -15433 35834
27156 41986 -56900
81310 -76312 1650
29882 -53852 1713
72320 70471 69940
32775 13475 -39704
10486 61791 82585
5369 32679 -71146
72959 74146 -24641
66170 37881 35501
69660 -4926 78859
39546 85856 -69831
52919 -92017 -45448
38113 -75901 -16660
57149 24589 -45880
8155 22393 23713
1816 17206 -86895
1870 33884 -22573
59300 57932 -58281
23704 54019 -90447
59223 97360 -44573
36568 -92623 80721
36845 -46905 -55999
10240 -13098 86227
26012 -38647 -58243
51483 -65077 -31507
4034 -76174 48872
49166 -10056 -91117
50836 72681 59617
70715 -44468 -99771
43928 41046 50733
25174 7778 -70695
21142 -37380 13063
74273 -51448 -90415
77876 98983 -51885
36318 37470 51610
70013 39286 -99524
80798 64280 -72977
74862 -12123 -81171
26225 23988 -31658
6486 76740 44800
56935 17827 94240
54601 98057 87565
53549 -28686 -54185
79490 8601 18761
13824 -80041 -7616
40766 -10404 12015
46375 36476 -63794
54467 -82856 -96915
52893 -92676 -53626
43242 -44008 92543
75869 -19818 57045
19199 44340 41104
81566 87301 -51632
76190 49922 13298
22656 93667 99182
5623 -47590 46938
30101 89684 -46066
26166 19725 -13481
11246 84266 -25780
21082 -68554 -85866
12117 -74867 2643
39538 -93970 -60621
66046 75853 54567
36910 -90208 -99124
18433 4305 -8571
20230 48308 75403
48199 65706 26873
33606 17777 77725
955 -17656 -76572
47205 -9975 66638
82934 10437 -50276
82267 -30346 67700
33795 -68249 -50659
77777 -60884 55148
30138 74583 -22107
63035 -52827 32713
82302 66888 33266
75967 70849 39097
17951 67138 -66031
33431 44449 15109
61913 -7457 57457
37074 -49141 -93738
66408 15854 84646
144 24306 30764
24384 -96729 -79033
18921 35004 -97659
22326 30578 -67538
43707 -66066 18325
61664 -83201 -2523
47542 38426 78830
31778 58662 -46857
69511 86918 92586
80528 95843 -40782
437 38209 -98678
30120 12413 56265
26373 -87227 20565
27720 -64733 -71953
58495 15421 -61903
19931 -98599 -42205
9492 -43703 -11965
59186 -33954 -7345
46273 -70484 81234
13482 81462 83341
64054 -9057 86995
15977 58187 -10179
13135 -76305 47632
47616 -19272 -75515
15571 -68794 -27322
28361 -36422 74772
6282 -25457 -94214
82103 23484 94833
66779 29433 8777
29933 14340 -99720
21847 -59616 -70939
7559 -56490 -21275
3251 91013 -88727
31649 -48990 29061
12224 -37918 65461
41590 71039 9086
34559 78560 -80064
16227 -50369 41378
55471 -23557 -96749
52197 97564 68586
63947 97670 75667
49282 -97060 -89639
44120 29212 76385
9840 -98003 -91330
34445 96465 13865
64231 -43608 -36645
69079 14564 36614
43470 94469 36049
5796 -21407 40976
21999 -35168 -62211
75494 -52533 54245
54132 -23689 -61798
7320 26477 15775
23612 -15728 -44123
68913 84900 381
17648 -4273 -37950
36999 -4430 -58275
18698 37189 -94256
25324 -27786 34970
30113 79260 79897
79498 24570 -24853
58835 -41695 76037
52 1476 99707
50483 -5478 5636
18928 -75366 5017
51134 -60490 52934
32295 -25886 -15808
77898 32339 -91065
21119 65395 21104
45693 65615 -20375
22098 -44008 79688
70911 -97157 -2186
50302 2015 4920
26625 86774 6535
51909 25894 -75928
43550 -36136 92958
6065 67951 -77942
55598 -82338 60449
75404 -12278 87806
18855 32362 -33710
82270 34359 13907
67756 78667 -87430
47717 46556 99690
61696 -83216 -38329
41484 -55662 -44287
65028 6779 -92969
19926 -60196 65200
3984 27766 38618
24249 -78248 47563
73670 8906 71195
69701 -71139 81501
50017 -82626 -37146
36206 -60857 94797
78896 -81593 38324
75315 -22750 35424
59765 75107 -92507
58325 -7038 -9664
16659 -35889 -83259
71799 -92303 -32683
23901 -71067 -46931
81943 90287 30663
6255 90082 20061
47939 -2913 -40107
16017 28187 80237
79401 29708 76228
35359 -39142 55497
3356 54135 -2663
25197 -90145 47937
39385 95306 39023
32270 37182 -56649
30078 -13304 -29509
50772 -21792 -10789
9011 -32928 8617
61643 53384 7954
46416 -97216 -43142
35355 89287 -34202
27719 46274 43176
37779 6814 44899
72164 5178 21276
33624 -23264 89456
37477 -3583 11628
15221 -65068 17599
46437 -20710 -94528
67403 14439 -63777
51467 -76622 -23202
36061 68284 -42057
56994 98175 94163
47086 -19607 -59441
27179 -46763 -70204
5878 -93907 80144
62138 77920 70721
42767 -87130 43933
69015 44723 -46307
67370 -74567 70164
59052 -32720 12711
30773 -94615 82492
170 -30220 21715
50858 -54028 34667
37971 63758 24136
42170 79499 51146
82070 61097 -22911
37275 -31961 60105
19322 -31052 55014
1300 22057 72184
69032 -81356 89784
19514 -88145 -87392
34423 17831 -18584
6677 83335 -51458
61452 -60228 29128
50028 -23379 -86275
61896 10720 70688
57420 58142 -80928
65184 90443 55354
37469 39426 -13068
76962 -11578 58073
8011 -5980 58484
30136 44837 95087
244 -5088 10225
54571 53273 91213
35012 -8346 44923
16921 -87869 90818
69414 -71573 83004
44195 61785 62856
49692 -32792 21167
61423 -24404 -4901
51145 86562 16290
24887 64464 -69354
68825 12380 4724
11559 -22473 -47101
9263 58079 -85457
48615 -17511 35105
68580 91916 -77322
52481 -54755 46668
66527 -11939 -48627
38165 15481 -95975
11803 -45188 24959
13203 681 68869
78310 40449 39518
51397 -57368 -9165
41186 9009 -77190
52237 -16626 -48120
24732 -4197 56354
2389 -51080 -47976
14520 -3258 -64016
5711 4721 -39194
10005 -11070 97137
23937 28792 14791
30411 76909 83061
69731 -88931 -82777
77787 56934 -21880
49301 72518 81177
46525 30516 63745
20616 22261 20743
52708 -13776 82291
66193 73949 -72242
33416 -30310 14447
16745 59219 -48081
31073 -34598 82870
13606 10178 67682
23982 84892 -82406
35576 -75753 99382
62613 38715 65402
67877 53922 68317
4622 -37471 21490
58890 -87595 20487
78103 -28367 90662
49566 -3929 30023
18091 -66096 86371
31383 62904 -83402
52916 55399 86691
21661 -83534 -96440
41392 -11487 6308
52232 60093 -60808
11030 -86266 59170
72249 76143 3382
54807 -51152 61504
60154 76711 -95632
7259 39264 86057
21054 -34594 -19310
51810 -68719 -92599
16801 9055 -79811
31689 39481 43886
30227 84821 67932
68203 19422 -96754
54923 -29736 -34819
44274 -85809 97276
5829 13232 -56631
34753 21262 28628
51857 10412 -53286
42160 -108 10706
26597 -3440 -56549
11176 75429 -28039
24252 -82982 -52636
33438 -48313 25966
66033 -47416 -68989
14596 32647 -51909
76544 83896 68804
65758 -76462 8397
71673 -56150 21683
48300 -70774 96617
41541 12212 -46761
13304 -80332 -50122
15657 -34916 -9453
39831 25275 62890
51226 42077 83955
41454 -83332 -5303
81449 69713 -57703
17391 -32272 22750
55233 -81804 -48691
47206 39521 90648
19193 -18364 44657
17665 92254 75282
60866 34955 82759
3950 -91889 13576
26609 -92350 -50999
35728 49909 50975
15602 -33099 40751
23598 -54152 -8275
23091 -8558 32756
42207 36277 -53956
51044 -9624 -76699
68159 -38182 93418
58648 22802 -97360
34055 72783 -88558
60120 52165 -29932
56637 37005 77827
5472 54390 49551
17792 63625 27440
34387 -93742 41422
70262 -54172 -98425
31100 31263 -84244
74010 -81290 67070
32966 53051 9694
23869 -62936 96387
77276 9976 -13733
75597 -15527 78838
21553 35470 53621
25183 49038 36301
31432 88631 79020
19864 -24653 -7737
70524 -94814 94363
54600 -47952 -90829
82925 -57136 40612
42001 63673 -41717
68240 19042 35577
55126 44168 99620
44757 48946 1758
64337 73983 67787
9867 88775 -22674
34798 71249 83413
34012 -6696 -41568
47865 47178 78374
62125 42881 88728
13460 60009 -60595
54140 29781 -92266
40847 802 -15727
31964 42109 49027
33812 -86261 97373
77890 -60599 -35199
29150 1253 77038
70184 9246 12715
42724 -92342 48315
3104 53918 65387
31012 -94200 -5264
77847 27103 -36517
25446 -68502 16026
33181 56988 92970
76069 76622 34667
9516 53363 -69632
16239 -15814 74235
65930 -374 15107
22690 46686 -16666
32720 -64028 -96203
11443 -29035 -44320
24308 -64777 1719
35036 85019 32522
8965 -82250 -23233
25602 -36022 6788
75478 7561 23292
42172 -62530 -40186
7781 19565 43266
7453 -19054 44945
6229 50960 -14076
48312 19691 16659
33193 -1379 48053
49718 65979 -36758
58037 66750 62666
82751 8661 19578
69938 -62623 58244
21167 -92745 74089
68916 -26886 56105
42827 9242 61006
6940 29159 -26756
15760 51037 95576
54842 -48289 -70335
31 -25554 -49747
55465 25736 55877
36119 7406 65545
16287 91834 56159
73653 75432 76534
56794 28270 88189
58910 96170 40690
27993 -85235 90332
18131 97007 -61543
14984 94435 -89763
66097 6464 -36032
13083 72597 -16220
74275 -38957 33423
65625 -69764 54601
34233 -22523 -74312
15293 -90930 13018
79762 -68398 33678
28229 -56801 35418
77923 75291 -37629
32779 41962 79953
72031 26686 -21518
52988 -71074 59220
40014 -80161 54274
10833 27010 -4787
78926 -12965 13849
46143 -2113 27199
53427 -89036 -98766
57048 -2474 -88506
40104 37315 9087
57533 -25733 -70888
59295 28793 -80933
79926 -24232 -86986
58758 -35615 21342
47920 -88080 -81062
60428 23738 8366
