40606 40438
79217 33424 -64177
5088 -13166 13885
54593 84156 65975
63865 -91235 46304
51295 -64778 -93007
52982 -82680 25562
33372 81622 -45302
19750 -24942 13853
6693 -92194 -8183
6110 -82078 75524
60364 -75898 -64004
55933 4901 58346
8876 -70175 -68752
54555 -89041 -77203
23093 49948 52066
10737 -13891 70256
46780 41292 64437
58059 95141 -91996
15138 -7547 -51490
80941 25813 65852
48854 -20044 55338
75794 -30556 77448
21705 66572 12607
46262 -19976 -73881
38430 -25936 28541
60275 -38871 13837
29911 41817 -3478
64621 20870 28273
10998 -94566 -8403
31535 -61572 36878
24846 -44049 -74875
71579 -44027 35196
76201 43629 -67189
7696 -8454 36516
16580 -64639 10010
60090 -59931 -15283
44987 -32088 18294
37281 -8995 7035
51568 -361 -28881
7398 -15596 81225
26792 -93121 19446
64318 -31353 -90223
78063 -79956 -5463
55493 -73974 40926
61707 -62827 -7280
27095 67376 33241
64316 -5910 97399
32948 -76249 -31297
39354 88656 48878
70287 -73494 92790
69244 79399 -74604
60672 -46464 6765
37663 91611 20817
80533 27578 32216
39444 47612 -24648
36206 72800 5910
19009 -28701 -12304
44685 19611 -18367
55354 72952 -29845
29204 -20914 -11954
29472 96354 44513
36578 -8653 -57133
54729 84356 37987
80037 -16494 -82972
36857 33741 -62887
65142 78771 43782
19249 -5622 29228
49437 94049 81706
21344 -90767 69203
18608 -57586 59989
61144 16436 21439
37370 -56625 -82593
9942 -14795 67398
43641 -95457 -94135
4521 -34820 75692
69210 -4831 -17484
22415 27468 -93091
3439 76691 32985
22464 -5209 -80099
57461 54770 -28684
44411 30795 29374
45276 78705 -72996
50442 -52226 59213
30012 52906 -40343
76882 63596 -59774
64181 97009 80301
18691 61205 -33111
43408 -58243 19374
33067 77295 24379
65313 -16056 76143
75271 -31498 -53959
77939 25989 -56846
29403 -92341 89992
56612 57568 -64417
74090 -31628 37204
59053 -128 39026
15090 71633 -29118
520 -77335 60291
70141 69990 54107
46120 7513 -26311
78177 58779 -15013
14394 -99850 -16057
23571 29513 -68357
19808 43326 -98610
75077 15566 -7896
51597 -32614 11359
28073 -67128 -79863
39290 86372 -31481
20976 39641 50532
7551 53913 60117
27853 64248 26851
78578 -68385 6658
33791 74692 -41749
56183 31985 22825
70487 40128 -84862
13281 -57214 -24150
69412 99752 -13652
32763 -392 49629
43790 66912 -64298
57258 14914 -75951
29369 -24998 -42464
70381 62260 8852
78623 -16566 -94333
3583 -9480 -29065
10668 -23647 -2442
30158 80125 -4251
42055 -62062 -54882
61026 -78793 91320
59287 84473 -39433
31164 -52278 4019
6377 31027 45821
71245 98280 5580
16593 58762 -13131
27395 56071 41118
48508 89841 65877
22814 -8159 75358
38582 -4568 82087
34899 -74869 48859
55456 -26425 52383
64417 -42949 17824
64093 30909 29990
5792 -75033 23752
58566 63190 84746
39193 85901 -50393
29429 67462 -62501
30293 48458 41718
34814 70731 67610
58476 61935 -16951
13806 51861 69626
50788 25293 55200
52075 59236 67161
47194 1535 -22267
29479 -33644 -7024
64421 -51979 54594
23511 34014 -48761
80058 26804 89719
37839 -86982 -126
51220 84331 -94261
8616 27016 55327
42765 -82395 -48813
6416 -5572 -41908
79105 67790 4994
63607 -96281 29849
34181 -59810 99854
41127 97595 59714
64883 56424 59539
61645 -47984 -78564
80168 48531 -16769
6064 -45190 -22058
37833 -38139 -92530
75058 -84003 54051
74754 -20636 4491
31960 6005 77540
66490 -93626 3497
65385 -6118 -66486
67231 -5520 47627
68236 48038 -62002
12766 -43485 -10926
57048 30671 61210
33082 -80215 2378
16366 6622 24862
60812 29779 -33485
50532 71236 -62534
31388 -82318 80838
68765 76465 -99237
24426 60090 -67763
36720 -16014 -32636
46059 -71264 -1420
60488 -25016 -16829
28592 67997 -21000
22577 11518 4314
52303 16651 -5005
28386 40833 -89227
67463 -71621 -75966
62471 47725 45709
12436 -57101 82056
67214 -31698 -20381
65214 29247 32456
2705 -89591 6060
7684 -80888 8991
11069 -55672 -81635
73738 37892 41978
46830 -89085 8836
291 13396 92536
3197 -82198 63144
18677 33806 -58129
63252 -58321 -8168
7872 -5987 -15387
31236 97497 63523
36960 -11791 22087
43220 7830 98962
44655 -14018 63071
2196 37721 -63844
26694 -51466 80727
67001 -69459 18735
78145 36172 22211
48645 7919 -84229
28101 -92156 -38394
5791 -65224 85212
5912 31519 44115
44090 44630 30944
54757 97035 68542
43646 56345 -10618
7259 59749 8941
70988 -11639 93202
76204 -32814 12053
54056 15788 -53780
1635 -64255 55856
51097 41172 -35789
57931 -71112 13552
56321 22183 -4998
74507 74172 31075
13712 34529 -73861
32915 -91733 90441
51849 20783 -16589
42922 93014 23022
47839 -92869 96652
2918 -60779 -22498
55413 -51727 59572
59499 -94167 98897
11132 -36814 34741
32974 21878 -86281
50564 -67046 6195
81 28187 -10537
31950 49654 25595
34123 72704 24019
24054 -25906 79337
55357 -15857 25136
14681 -15787 70932
73887 -97282 78740
49941 15118 73525
33635 28213 -76330
31737 -62803 -62601
49862 1186 10315
18315 93433 -34319
51963 29601 17357
22856 79739 81311
54453 73694 54719
54725 41757 -86931
47355 -68935 95455
2634 -50700 -90652
56282 3442 86447
4416 52390 -21044
25185 16397 -61511
22363 65988 33103
68640 -14927 71338
6005 31983 -40664
16971 -56521 -45570
30183 -60583 -55900
5047 -48639 -57861
27110 14111 -49642
37074 -36065 -32671
45308 -45063 -61713
28646 25123 61289
3867 -97056 -40154
25068 -86141 -44773
42804 24384 -7366
35447 -38964 -8056
59929 -80051 -42051
73119 90085 -22592
31351 31765 72358
37572 96163 -49736
71263 -55578 63291
63176 85930 -94624
20099 26620 -23114
49808 -60492 -53025
76008 -99356 39251
64644 42043 -58316
12067 25087 -9509
31045 5958 16755
61789 -86905 95738
66321 17773 86831
1578 -54837 -56979
67470 82996 -62422
74242 55702 -21531
52667 22725 15407
71389 -13756 19760
12911 -97153 95868
79348 -51746 29360
9503 -28184 -63264
38841 -20162 -27033
73811 3545 83891
2902 -643 -96240
5968 -28794 -26005
58516 -68334 98098
21019 -43211 77652
15431 -92321 -32723
37060 -40509 -4702
39512 -86668 17344
32468 34913 8575
34593 -12552 -34302
17597 27823 -15785
56856 93536 41081
45141 2133 -57263
34404 22620 -14199
27611 9461 3109
385 96596 20098
57120 27073 67867
60462 10980 -96663
20527 -78692 -82933
49586 -84608 -24696
30897 -44030 -76929
12386 -85388 -77764
42155 75933 -86615
26994 -16639 -18061
16347 60004 24057
66314 21488 -62020
19957 -88863 82289
49200 -25181 19721
17724 84780 25405
12062 38395 90864
25242 63873 -38102
69710 32011 -94323
36930 -76749 56371
43264 -97213 -61339
27256 -93263 -74301
63591 -29687 -41746
34463 -97045 -70074
12335 -78988 83302
11052 58288 28284
3741 5407 91149
55774 -1005 40206
2067 -59664 -40487
28874 80794 98902
23883 -49037 -46417
6246 -90918 -91894
9175 -35380 8331
25292 -23351 -44627
54738 62951 -49848
23359 -12808 -3617
40687 41732 81601
49407 -63618 -76242
53152 70647 -15427
74978 80003 14575
75701 5929 37508
57603 82461 22621
30450 98765 -26322
69586 6566 -11522
19000 22476 -84673
74710 -26084 84964
31942 -57545 -82629
37444 -37978 -90082
10651 69719 55170
79477 88786 -94890
24279 -55999 -38224
9512 -13192 -87408
50358 -66301 21764
73551 51311 -29383
39236 57417 99512
23298 -39484 39517
29136 59748 -10178
77589 74750 6928
55531 -86610 -31382
78352 794 75183
66571 30637 30843
36727 20535 85090
76337 -75505 3073
68400 79647 -91354
42163 -254 41019
21834 -51828 11034
9972 -69813 46035
61580 80115 24053
25875 74483 94514
37114 29976 -39816
49578 -43229 -30727
36300 -9071 48073
2931 -23441 6115
54832 31202 -1223
24069 -67589 91921
13385 39566 -72966
18998 21529 -35466
19578 -96402 31507
45598 -60829 -82177
24229 -15077 -1110
51175 27090 -99308
40013 -36636 41118
78766 -57929 76228
77512 37649 34573
45828 3848 -88107
25648 -31386 60729
73370 -65214 -99085
54199 -6819 96802
47691 -19012 -92638
33324 95274 -36311
77852 47648 -12846
56777 57600 53407
1060 -94727 89442
38383 -88307 98807
18457 -96510 -36590
7732 40705 -30546
38018 81663 -9429
48242 36293 46319
38381 -11602 29465
8103 -35630 -98531
27064 -75102 97396
1268 80855 -65416
35143 -83080 21302
48721 31436 -67701
59543 94431 56764
29462 -48704 31857
21852 23384 -93256
11051 -79504 -45998
660 -66162 39835
77967 -5601 -30456
20380 84189 44401
76202 -93795 34637
67389 -80541 -52445
79484 39298 16183
65582 23443 -54462
75879 46468 -47500
79589 -48079 -44324
80723 -73568 -34660
35150 723 -86831
63788 94546 85991
62199 71362 -58537
70852 62748 -2256
41316 71780 -40080
50720 -21705 -58816
26405 -81087 50254
34551 -70183 -59448
8088 -98383 11387
67042 -31154 -80396
34122 -85393 -39185
31615 -69489 -49694
60995 29099 60711
53680 -21984 -63754
8440 -31812 -11202
39251 -75102 -70085
28930 -13715 -90809
5208 -44933 -88375
23622 -40461 35732
60541 -63885 20308
40533 10329 -25986
14827 18720 2387
51558 -59293 21880
10201 -24005 94235
48644 75048 -25081
10113 -97668 -7621
72204 6860 -95156
71740 -43469 25467
9298 17571 79695
65566 94326 -55450
45184 37655 54705
50905 20413 66411
34385 47859 -96397
71553 -77598 73819
79500 25287 -59485
58618 -94068 -99847
71944 -26420 36194
48423 13805 -31327
40237 -79074 -68436
28748 13801 38410
43207 60682 -72040
2533 -4088 23960
31161 -20792 90462
1123 29347 -8638
69621 -57657 -96163
60615 5575 49798
32906 82107 8446
31637 31531 69351
9071 8910 67326
57174 -54942 -42104
30312 -61212 74614
31664 -11847 -14554
8426 -22138 10302
16425 -95268 58694
39492 60442 -75470
6516 52166 -99785
21946 -68477 52043
3578 -69433 95538
27618 85220 -50286
410 34661 -27046
11216 -24510 -55100
41214 -65929 24582
55824 75729 -46935
4869 88425 -7720
45198 -9946 75444
30894 24570 -51789
4870 -88375 -82726
56636 -32397 35848
15361 26093 23344
66617 -29894 10903
71270 -6341 26477
79475 -62516 -12365
10245 26724 66994
79373 -15063 21700
30803 -15751 48738
7605 -72095 11128
62039 27234 16527
68745 77614 -48777
67528 -46228 52304
79710 18514 -25971
67711 -29200 -74404
54389 77928 57245
16655 55291 69297
30067 -23313 -54226
43619 29749 -6976
29891 86154 65004
69231 38996 -57565
76385 46353 90790
13624 -3491 -33605
80808 -42812 84087
55730 87113 -75908
34631 68117 -81923
65237 -23081 79961
56075 90634 77687
25034 97367 -53200
31165 46387 -19096
9494 -43326 66299
31390 93615 -43620
4296 15474 -82441
47486 -17943 79381
5811 -33671 -50387
5980 52625 -53993
77071 -12182 -42420
16209 -90221 -50179
68839 35819 41538
32139 41856 -82841
71079 96202 -801
16142 -75426 3356
39420 -26693 55434
44226 29670 -37975
46 66935 -72353
34602 -45188 17330
59724 -11530 -5239
35527 -27499 -97353
24688 -60620 -13675
49898 72909 -77684
66545 -73236 -33547
6225 -74046 -68281
8614 7015 -32152
44136 27487 -27978
32278 -23300 23978
73454 42323 63115
10565 11388 25355
28641 94456 20285
57294 29261 45489
59214 -42212 -58250
17601 -30825 81344
6508 26203 -30857
17829 18682 -82883
60436 -66296 31342
36482 22272 99567
58602 30931 64729
44258 63374 56712
23381 -24395 -48560
80537 -89287 -10319
3677 27152 50038
29974 -85992 -72450
43814 -53424 -25253
63662 -69859 14872
28401 -12095 -55181
69932 91065 32307
53066 -66029 -4679
50938 -48857 29319
66411 -51998 -55853
68872 96336 -76122
49774 -22650 62628
41667 78972 -56417
54551 -87178 32471
40458 86867 -66779
45732 73424 41667
59803 71635 -35119
7797 47550 78861
7158 -1006 -66098
5375 70275 -1832
71349 37804 -24358
4859 -81557 91534
33420 55325 22387
11388 3157 65996
33289 -54035 21510
54843 -2697 -9617
78750 -8146 -2328
80822 -24224 -92586
52072 7712 40921
6528 -21189 81226
5712 -62080 83463
21224 97883 -74488
60611 59161 -93796
41406 40540 59098
9200 -74758 82085
27240 32182 87491
73236 -80698 -80610
28375 65045 -5064
78373 -69587 10360
48592 67892 -88718
46109 20849 45014
45469 -63388 -85867
45007 88014 67307
38897 22820 97109
5561 -99394 13500
72274 -82726 79512
57891 -68334 78367
21338 -56907 -97470
80234 -52495 59236
45416 -33160 65213
12374 -84809 -74983
12888 50872 -42758
20100 52643 47714
9452 -2861 1201
26259 -40580 32225
18722 44017 -58180
63609 -48991 -87625
62624 59533 21954
59865 67808 41673
25656 -10637 -40631
34823 -17921 93335
70179 81875 -22284
40767 30967 -79079
18687 32013 25065
70376 -78482 -99655
18099 93786 16943
6437 28154 -63986
74892 -72994 31453
46189 41571 18217
78789 24818 -63789
54699 -93528 52435
65160 -34827 -86460
6178 89660 50604
58519 4236 72286
23833 -66203 21311
37476 -46104 -24785
38164 38410 -74556
28336 -99235 -13653
67805 -47212 -35395
22468 -50473 17893
23319 -45297 60692
56923 91131 18269
70151 -35019 2403
67771 81340 -99505
29783 81125 82176
74337 28343 9092
11945 -29470 60791
39708 3386 82558
24100 49729 -83969
24521 17982 97553
66405 75792 41523
11469 -9831 83135
19736 -50161 38682
884 70788 79600
6252 -37200 -67751
77396 1632 -47897
10694 6394 -45588
44104 -97820 31058
49201 -92722 82444
61766 -34346 -25212
1777 -83013 -51939
78722 36288 -3781
29660 75563 55360
31527 92339 95142
44517 61092 -44626
51236 -94507 67994
5298 -65671 -86092
71477 53124 69985
2120 -41542 55287
33386 80112 -84370
76311 93941 -68929
78826 -79187 -33747
76787 -67108 50692
17596 14114 -93205
73264 -15395 82389
959 -64317 -25130
58299 41850 -62467
60557 3017 48178
43127 -59272 72614
73871 -77885 -84642
52897 46328 93468
37159 51202 48931
64373 86777 -91369
29259 46331 -86681
72630 -77421 -88438
26313 -88187 10919
14606 -68625 -40496
29610 -49660 -29343
64850 -17781 47508
9384 -58014 93303
73700 134 -58513
62185 -63479 -84180
53412 27607 41278
55739 -41994 -81866
37221 43003 45461
54441 39902 -80154
33742 -41879 30279
41607 11222 48090
51316 93605 -69914
37991 74602 -88589
19710 58319 27791
61461 -89140 -275
7987 11838 82458
10134 32083 83886
29405 -57014 -50278
17193 -73606 -26168
32058 -84205 51230
9063 -13101 -29348
76757 -19032 47211
48182 -86910 2623
40029 2123 -48003
14109 -93737 -54622
5715 83169 -14196
263 -64157 97007
10911 1302 -33626
5172 94145 13639
61574 -90520 -21033
47764 13869 85387
56915 8399 -91000
15047 -46356 -46993
77986 41098 38245
51846 54401 86260
65280 27290 -32546
54768 86591 -85331
56734 -19816 89224
13667 5798 71766
30223 45800 -42810
66235 -93907 -54991
19352 72770 -2513
56716 -91831 -8440
56306 -3404 43385
25224 15121 64457
34425 -58279 8529
58720 -18008 -3612
15641 -36968 -31825
48100 14827 65730
39427 21817 11861
8476 7134 64243
45318 72011 25796
43316 22173 86602
22225 31862 -72008
51215 2381 46807
27527 55557 18918
28664 -79277 97510
35830 -86164 -26729
29794 98925 38518
20841 90761 -90168
14658 33520 22663
34033 91558 83659
79959 -44709 27989
77043 -81677 -32698
70099 -86230 -14223
64580 86605 -49233
53629 -375 -20819
26273 16384 -75325
17181 27157 -27159
55574 -53848 -33425
78198 -52196 -85100
17924 -86938 75692
31228 -98347 -9827
73592 29457 62393
67657 45202 25906
61131 17808 -33489
23656 95913 -35039
13150 -81432 -28238
20446 -70655 -4389
3369 -17544 -74626
48899 12020 69064
18020 -82438 85181
75056 -14616 35034
29901 68690 -44497
40492 49605 -25771
24380 3546 -57004
48949 19490 38065
48362 11595 -79910
63393 -11817 67846
5131 95013 -13736
80548 33156 85213
77456 26233 55433
37794 78223 -91764
3754 47412 -95685
21847 75373 61083
14830 33067 -13984
51428 43066 -17157
80708 42992 60057
23153 -35537 -73516
20895 -80504 -83367
58957 87266 -75899
27077 37991 -98393
55463 7253 -65752
27742 45396 24707
42458 89337 -33762
51928 -1472 -43221
4187 -53718 -78353
27766 -20168 -2830
14453 -31322 88725
80989 28271 70080
55073 34242 -91451
26269 83171 80729
62594 -1999 -82279
73222 40992 85267
56135 -21789 28111
29177 17977 34905
77846 -13268 97160
25255 7845 -102
26179 61706 35614
1233 -7541 -81059
67077 -13473 95705
42455 23936 45863
16642 97751 71359
19754 68169 -48954
62288 -91687 -51793
42514 -15975 99431
51094 2067 84250
74622 82937 -72329
57823 37793 2049
2722 -22495 -17529
75839 -25136 -96438
30987 59657 61068
12838 10567 60370
70600 -91969 37248
52267 30987 93766
9242 25239 -31208
62676 74553 -20373
40859 20454 -69118
76098 33707 -58498
59612 80493 15721
10072 25037 -66784
37730 -84591 23743
64838 -19967 -63593
73133 45391 -28118
52970 62003 92113
21726 61224 -48088
41505 88619 32948
39861 -52886 -34500
109 -95234 -48916
5058 87574 -61362
77283 96101 -1084
78779 -15451 -53357
35000 92471 -65676
44267 -44116 -22804
35753 95616 -66708
75254 -73420 31203
36223 -19940 13195
1146 -86933 29960
10856 2079 45394
34679 93864 -11558
36409 26061 -60024
18633 -30533 58053
34601 -50039 -92415
27651 53938 7735
38825 -63655 55393
25334 25860 26224
63780 5119 24466
44601 -70911 43510
73138 59172 -44142
52463 19313 -44399
7640 -80843 -63010
9555 -97180 -58429
60259 72844 -88329
49540 -551 -43914
77697 61160 73711
31383 45427 -690
29844 41928 -50771
7587 99071 58333
212 -64453 53252
16641 -57645 -26680
11483 -75710 -39211
65555 92532 17283
25591 85156 77951
75582 -93322 97094
70017 28209 -10288
39343 44934 -59359
67880 -35613 -55533
3792 32620 -84116
59330 -28627 -96203
28250 -10712 -76768
21804 80270 50292
34345 70921 80563
53823 -58872 97211
28578 -42297 -38689
75793 -37547 71836
5824 56740 81990
19927 -1701 43051
64750 89445 -61008
22189 -89985 72199
18103 78504 -66641
61039 -60707 -9662
70065 -79985 31733
12635 -96362 34515
23157 -23313 -2079
23436 60961 22047
79491 -66047 16235
76459 -80321 65887
66362 25895 -21710
1760 41750 40587
57520 66527 -99086
4996 -83961 29160
57091 -7916 -69350
21745 17902 -50038
62298 -36553 49620
71438 48582 -79758
56015 76930 68924
25450 -15120 89855
42374 -22195 -5213
64115 -54796 -53191
70553 61205 65382
18391 22872 34527
30099 97682 49373
37445 3829 -59103
62845 -78466 -87997
26578 -41156 -73327
26526 95996 -70933
28112 -72948 -69596
57779 -17070 49028
32047 85017 -59820
78183 -77785 52130
75896 47766 50109
33475 -97292 -64509
47923 48242 -34729
735 -26606 95802
72875 92443 -61548
13523 -5629 29891
32617 96560 56070
16431 69802 18203
56738 -5179 -77500
50719 99472 94257
24719 61037 -50356
39508 57396 96015
71351 -18613 81957
36229 -5752 15032
77017 -94134 94759
41011 24869 85712
42581 -65049 14205
2154 64245 -48357
6819 20673 85511
72337 -66201 -42006
49418 -39864 80304
44555 51457 -80874
75466 -26114 -39353
80220 46600 -51501
66177 37002 19830
34888 -92569 80565
26348 2167 -85939
60981 10369 -21265
75060 -86300 -51357
1885 88437 -17205
48643 -18173 54809
32024 86603 98536
18481 95733 8135
57562 654 -6603
10015 80405 -30497
9058 19140 25427
23886 61145 -30807
44931 31315 75330
76828 -68010 56975
25065 -59837 42998
37223 -50587 38730
22578 -960 70795
64239 50679 16029
23098 -4374 95025
5206 -38738 30998
44527 94618 40691
40101 -70818 26332
40901 -66550 -28592
35450 -6785 -82164
60525 -33059 -424
33261 -28137 -31024
68978 20217 53444
71127 39078 -75136
15685 -97598 53123
338 -85705 20544
47297 84839 86759
26113 19568 -34248
45272 -74785 52586
78908 -54546 -95128
75904 -19680 -56891
15679 -20999 -56985
6427 -82325 -54859
66462 -16834 -25252
80340 -34150 80562
36155 -8445 57500
17966 61290 70213
22422 88502 -17529
46550 -43529 48874
7600 -84894 -19499
39400 -94839 -30523
76530 -1721 51989
28163 -70676 -98511
19953 39779 47480
16869 49582 -39257
33257 11330 -29031
44103 -88224 -73793
33346 22360 31211
65826 -77464 -7074
36327 92424 -14616
40864 10500 -54729
69876 -68733 96145
36544 84465 53946
3881 -15680 -83669
39823 -50639 1750
7453 30653 -70589
78504 78080 -78693
