22143 20005
39541 99372 78868
12105 -44640 12742
27905 38053 -46733
9216 -28358 209
30854 30279 96264
36045 -99807 -50959
5230 89780 31356
19469 -3867 29709
18812 -3185 -2171
26992 5621 -48856
18526 -19698 -77955
31955 98070 -8803
32842 97255 74625
35262 -26380 -75754
36990 -57625 -99799
23339 -97180 20981
39328 -30836 -91577
10926 3621 -4262
21057 45077 3047
24208 -99980 -88017
11782 47356 -5420
25874 -58360 -17534
11696 20825 -1969
6903 -68234 -7347
556 11534 -83113
1138 35924 50446
1730 -55998 24748
39159 13380 -97362
6443 30334 48989
36593 -78168 -12606
29197 76090 5388
1953 44821 -81857
30298 -44543 -91943
4574 -39147 15383
1159 -41400 30936
41759 81752 -83995
32437 -25435 -98355
1685 -87674 46329
24667 -76056 -51269
6233 -65761 -75387
25159 -5307 6641
37209 66951 37961
17873 55727 34773
21292 98630 4834
1494 -932 -53660
36777 -30166 -59649
40754 34238 51309
12502 -87242 38690
39840 98611 -59383
13083 -58959 -6369
8782 4509 31217
27923 14599 66245
18946 99949 36408
11395 -67688 -84944
23916 -43748 32882
39657 -95519 -44621
30791 -93982 93346
13653 -88658 88849
11719 65592 -72410
23506 28873 41982
40079 -66570 -8680
36395 53616 -79092
28166 -21331 27189
31575 52654 92969
14745 61140 59746
23184 35578 -99308
2370 -48469 62242
4508 -74344 -30527
21447 -70100 -8554
24571 -70393 3238
41334 -29903 -4330
23088 -17372 20366
23502 62369 -20393
28060 22838 -67381
31586 64496 -19832
26700 -93816 45473
33964 36577 16918
33865 15236 58085
29424 -89632 70434
8498 93345 93337
2353 67580 73310
26980 -65429 -69833
8979 -67105 32823
38272 -20970 91179
19772 -85753 -77570
3866 -44191 -50031
20805 -69762 60767
36350 22350 -54104
13422 11421 50809
38566 2043 -1239
32027 51361 -72398
3697 -64114 954
19501 76938 -94711
37348 -60693 -91889
23533 -51236 47963
34891 -3978 23785
13473 -39699 25024
23234 91069 -69174
24078 -54405 78085
8970 40799 7986
14427 -74300 63085
37219 -97868 -48922
4577 859 21942
31328 -50744 -47287
25825 25150 97704
2579 -7335 -51763
39156 -82444 24251
14601 -58412 33438
7412 24737 82015
41124 -87811 -1204
11548 -28939 14131
14468 -36923 71831
13291 -72269 -70028
40438 -61150 -57893
39768 -53359 43791
39835 18877 16479
1321 8449 -50494
30790 -48562 63425
28394 83349 45011
41783 -14410 -18187
39623 66460 94368
2822 -69699 36336
37542 -64804 91335
28767 99304 34061
8417 5904 -89729
33188 63885 -73175
19232 76605 68233
8144 -79700 38029
30491 87486 -18960
2429 46694 -83666
35304 73182 -78563
22136 57425 -1098
20031 -64752 55373
22285 93581 3887
21122 5544 17241
17259 -10761 -5896
876 88574 31012
17250 -84647 -51305
3484 -70973 -64894
30310 -86961 -36144
18457 -94131 -78053
18620 97638 48266
11146 37174 83751
2594 70969 -3918
28337 -75448 -12708
34315 -11811 5133
7234 93335 58315
4800 -27187 -94018
20073 72453 -92325
37661 48435 61669
14333 -76123 -86434
15470 -57189 95169
28182 -50215 -94491
13927 48935 -86293
34297 85828 88417
29826 -50375 67544
39511 -53145 99741
13711 -93724 -32283
25145 20941 -92521
12544 -6885 -38661
14950 -44971 -13785
11114 -37008 -25229
18318 -96005 69997
2911 55194 -9281
16855 66818 -26230
29058 30398 61453
10062 -31138 -60145
12526 14602 -67933
39198 -55540 33148
35516 99792 64386
42033 -95429 32690
21 19480 40072
14346 70745 -11685
3448 21294 -97168
4993 44597 -4285
17433 82116 -13788
17242 90894 47613
35318 46584 43412
38608 -48875 -38896
28632 76247 -72967
13362 92379 6209
13853 -77139 86208
19566 42154 -53925
16146 -7917 -114
22292 6734 50408
15369 -93955 73666
34323 97436 95510
17495 69410 90806
35928 34919 -16330
24789 -53867 61281
7575 -38837 -61969
20460 -54388 -32843
11098 -3333 28631
40066 10828 -31874
14748 98218 -22252
35300 -53986 -40961
21192 54874 57615
30289 74258 19624
23522 62079 -2018
25725 -94483 77040
33629 -66103 90299
25397 -79588 -25114
35254 90761 -51560
31854 13359 28742
12730 -28330 -61750
5558 -76734 -46739
32656 48430 60755
38721 91617 -39177
8756 -48488 44759
38417 -67506 -73318
32960 23773 -95881
24340 50684 -65127
28768 25540 64838
39750 78139 36832
36530 -37992 52411
32831 -62215 -24984
18714 57995 -50980
466 -89587 -74620
26464 -58032 69635
1297 98332 90075
18927 -37333 32217
38952 -65098 79059
6632 18894 39040
41034 -51947 -1350
27886 -27926 15249
30083 15066 -4970
32578 -42773 -53464
9951 -27556 83266
22496 -99397 91742
21771 16470 73638
37699 57269 -68372
27919 15368 -86588
21657 -99014 -59772
1505 28938 -33676
38799 -84496 29572
2714 -47849 -73787
14175 -55937 12168
24362 55433 -17213
5460 -51796 66355
5887 -1095 11457
38396 320 -91877
37715 -51653 84053
38452 -34709 -95246
14284 91996 9566
39097 97526 -21802
8068 59365 -21077
15441 77983 77628
33575 -63535 -82804
22611 38829 -73374
3722 93875 -46654
43 -86736 -29474
14660 -14588 -43343
15210 -94608 20285
28998 96567 65133
10334 74969 -64106
36803 46018 37401
41311 90474 -97487
37377 -57058 -90472
30532 -39854 41231
777 28851 -18710
25627 -69774 -37468
40804 -79051 66762
23902 -15458 35432
15833 2059 20083
10756 -36367 33159
29672 98457 -66380
16971 39709 94703
35740 -31263 80443
28403 97204 84198
31811 -96557 -76531
38944 24915 -32344
39604 -47099 -49862
23456 -5770 -28201
5825 99016 70916
14478 77225 44538
21584 -32123 6212
30750 37996 -25990
34670 66826 96640
2827 42936 -22037
7006 46044 -90005
22549 -23627 -99546
21200 25291 -57936
22921 -46611 59867
1135 62489 93820
4384 43066 -59609
27650 -8475 87931
33644 89755 -45095
28830 27492 14827
15981 8093 2674
11684 28903 49810
9143 -8752 -6993
22117 83034 -42414
25600 -81003 28770
1764 37099 -47403
30012 -45085 80308
30897 -71675 -24521
7809 -46525 80716
4970 -97482 76896
30880 26728 7815
11301 1567 -36509
26913 -22287 51729
37594 80607 -12997
1880 -6523 -77390
20277 -78328 -56903
13031 67271 -22742
18960 64769 -8835
21707 -1008 82714
26450 64190 15562
28283 53209 68804
40658 -6006 25450
21080 37726 -85613
10100 -44072 -16982
27567 27962 -82324
36611 88430 75695
26138 32460 83908
34096 26597 -79003
25961 5096 -86844
20308 78897 -60845
34659 -88288 62263
24079 37670 -37341
13397 -92900 31600
15473 28853 -57740
19227 -97669 77406
41585 -12441 77966
22574 -15563 8741
34196 58615 -36811
31057 -80627 -56311
14055 -23085 58164
4736 -56258 87889
23680 -94748 1133
17510 56595 24606
32984 32171 55508
38842 81695 17267
13610 -71913 81111
23591 6766 -59827
30821 -33668 41567
33080 -74708 43279
40938 -63142 19693
16171 -84365 -58394
7403 61545 -5873
31396 5813 40441
575 -52307 -86918
39364 -70691 26
13356 1331 97209
34165 -33298 -8750
7188 -39193 38874
18215 -22842 58791
9372 -31057 7328
41411 -89712 -53740
29550 25484 -64255
22725 87563 -95094
12052 60018 58325
7082 6321 60020
14754 16310 76473
23186 14473 11515
9132 64859 -70967
35528 41251 2833
28891 -33054 -30133
36233 -38556 64893
30402 -29363 719
24152 -7594 14978
8981 -37858 -99264
36930 -81725 9586
30482 79885 57419
14709 -85524 -79454
5573 99232 -43700
34945 -41365 804
15216 -43781 63484
8990 -34996 2617
40222 26809 -24603
6733 6187 -49798
36273 -73638 35266
11966 91770 80515
21360 -21812 22049
2160 18853 -93071
28122 -22649 -5676
39270 20277 -75930
14460 427 -13158
32810 36220 -52947
12222 43716 -27092
3635 6390 -92586
27710 45241 -56651
19957 -14194 27817
1424 -81231 61766
578 85599 12033
16362 -50348 -99597
29771 -52060 -30788
12273 57967 -67527
11409 41465 -59148
10863 -1155 72222
23381 94508 47398
34903 62315 -12423
13347 38206 28347
40682 -31717 53103
22029 -72535 -91935
10947 56618 -45359
24178 -65122 68213
21571 -43947 -99592
8776 2339 -76704
12043 76337 16155
18271 14100 72791
16127 -22136 -15160
14960 53415 97243
22649 -70449 26246
6358 30195 81421
52 -63618 -77313
6229 -79790 -34084
19947 87223 44792
100 -94278 46217
23295 89013 -51318
10969 -49095 -53070
9645 -24893 -75422
5636 4658 -79531
2320 -81715 -32433
10860 -23567 -20047
31698 54229 -54650
14536 53504 -67452
27204 21980 60657
18298 -12627 -93741
40453 -8448 60218
39520 -28977 -51390
24862 -26244 -37039
28831 -10226 12042
20160 -83427 -52598
2231 -61555 98100
25407 21143 3602
21817 -72581 68044
30889 -80588 17555
36801 7097 -12079
11808 -60764 5071
36721 -40952 -41839
26945 -51494 5188
10188 -68055 -39488
1703 -82224 61273
22033 -1816 78579
40133 6004 83226
26245 89413 68967
172 -41601 85161
30682 96562 79838
37589 39744 41520
5781 -38447 -80900
29115 -92585 83425
4794 -34521 -51847
10900 30961 2622
31273 -64679 -81517
31279 99872 40670
13168 -4096 -18662
34321 -44586 -70890
12643 -96429 -33076
26446 59570 -10433
11915 82076 -76141
36808 11211 59059
32331 27671 51487
41633 -90100 -85047
41059 69827 42345
30116 -17499 -47055
26769 38935 -74174
39162 23272 30536
22819 95575 41914
22845 -48011 70477
23372 -86163 97794
9737 -33226 60970
38132 21241 64884
10684 -77962 -90736
32788 -15354 86166
15358 -75274 -47697
40457 83701 -84110
11037 -93693 99817
5719 -97881 25905
957 -28229 -87520
10554 83591 -75318
7311 74951 84191
27303 44747 -72208
13349 24293 11886
36211 -91247 11861
34090 56183 13330
9754 6296 -67570
14113 -15771 38884
35929 75313 -24351
36255 77127 44504
1061 -70718 52389
19664 34642 -69731
25491 18114 -89737
33959 25152 -3460
16046 42249 46711
26882 -28100 9036
28223 -66095 -88699
3643 14213 -96287
2212 -3310 42950
2298 -50352 -72222
16220 -69954 73371
31341 -90478 -91868
36030 13007 76842
34527 -50578 69723
30074 -96405 -897
950 -30513 -1513
20494 49129 -23340
40084 -24527 84207
16830 80381 45842
17397 -71022 -61461
12575 -1558 1245
3915 -71273 -88260
24769 24942 -87389
10649 16993 49549
40072 -8449 23152
21196 -77203 -93768
23872 78980 -79183
37613 4858 -27580
30609 -8789 -81534
39797 -87666 26057
2146 25961 87111
39423 -17155 22029
2519 -77046 -68444
15549 -25894 -63666
4774 4799 -35417
33084 30041 -11334
26530 -15012 -41983
2875 59318 33709
29078 -14696 -18981
7098 -8731 26004
40532 4925 -58057
2462 -73765 -40331
37524 13468 5898
32579 89902 -8401
1827 -98404 -78904
38131 -35751 58036
435 85816 23842
20232 12282 50767
38326 83357 -21285
33753 -70682 41821
29798 52627 86894
17398 -87101 -523
37353 -64956 -25545
34218 82721 -14532
6882 -79186 -16815
10253 95269 -16053
8080 -45350 -13854
22083 -53335 33235
31276 60281 53263
11725 74485 -6259
27622 -38207 53940
1352 -31251 -40281
28974 23850 -52321
33194 21434 -49980
15673 -40481 9617
29503 -18901 56878
25900 -60587 -98016
5129 -74400 30983
405 2031 -77285
29254 30511 -16530
10405 -94465 -25033
17895 23083 56081
10131 -58541 -8074
24109 -25646 39152
35649 78542 -39116
18962 -69148 96277
16121 89190 -98102
38286 -80972 7536
26491 46308 8221
8088 2187 -84051
41175 62426 -92573
34813 58845 -56552
69 -89669 -63557
15241 16619 11549
35553 -95418 72567
18576 45468 -44612
28134 -38836 -39686
31095 -2992 34365
30918 -90802 -17543
12914 -34764 -12878
4493 -80664 89892
33974 -77187 -40387
30613 71757 -35410
15565 -61190 -76770
14592 63285 -65527
29069 21420 63576
13553 92858 97277
6899 88648 -8412
18158 -39499 51435
26249 68666 -28463
25703 -55906 73787
2461 54858 -48652
12023 87270 81167
41401 69778 -29354
394 -37609 -64502
40280 37555 9826
24869 -50782 48226
30673 52955 51521
18104 -42338 -26580
38687 34318 7764
15692 22831 -30618
40887 38380 -94070
10724 -37691 -81900
2798 -82433 -85180
22540 -52943 88383
25099 84470 26074
37553 90276 34765
35407 -1340 -67582
31745 54358 -29222
31112 -50410 -72858
31426 37892 -88993
9043 17561 24500
25532 74109 -51291
35703 67803 89910
637 -70271 53008
13194 -29253 29006
34749 73399 14979
24015 37683 -70512
2738 -96709 -824
34552 86932 -53933
39499 73937 1224
553 -20538 68247
25584 -21797 -96955
20711 50704 -19290
11980 27722 -70798
33310 -61794 97954
21329 -13241 38132
33705 2184 42254
572 -65747 -22114
31389 92750 80857
34120 50158 -94716
31072 -71485 -15035
2713 75830 -6026
6964 52263 17027
11796 -17065 -4021
28427 -78290 -9566
2575 -11425 24436
10904 43131 -54893
24126 5766 -81502
5697 -66940 40599
28096 -63051 -19516
29086 -85089 -63582
22565 24590 17005
10417 -93161 -23588
3042 3982 -24769
3816 36989 -60441
16751 77664 -2038
28368 99738 63503
16144 28952 47125
12140 -75072 -39160
21477 -28728 37296
24463 -56278 -66647
32161 -40276 20322
25739 27449 93301
26246 -795 1611
19999 -96703 -86222
4763 -34251 -78290
17906 -87998 61874
34550 73359 91693
4771 -48877 49039
18612 2655 -38103
27604 -14181 -54583
29846 59990 94548
29531 10552 92246
34895 86092 76442
18467 49907 -10358
3747 -84558 -84964
40154 -95711 -84041
21540 -9114 17913
702 -60075 99429
36167 -14630 11538
18499 -57912 39564
7672 -26867 83201
31319 90533 89631
14454 -49991 -52335
6790 -16476 20157
36257 11699 62112
28389 -44908 50963
11748 -76223 -42662
7786 98589 -92139
35668 44813 -89064
33721 83329 62547
24716 -63721 -7391
8274 10040 4096
17862 18038 42466
15072 -3901 -8593
41459 -63368 62771
14374 10747 34202
27607 53973 -6711
36134 34528 91576
41253 6332 -56322
39589 24846 30423
19796 91599 -360
22901 18932 12365
9840 -86167 82543
9253 -86732 86615
2407 -38405 18144
16819 29773 -5708
37642 47184 -87881
6830 -73370 -22557
21914 -55587 -7478
3332 45129 67431
25339 37158 -62692
12379 -77432 -40790
26807 -7169 68313
29398 56944 -42043
34234 11808 31052
29742 57242 77600
18377 -24270 -9209
16931 7824 -16673
37228 -29468 -89704
15587 -39233 -31911
31459 98574 -70532
27797 78020 18323
7832 -4926 -92306
30537 -47288 66247
38059 45669 70420
19263 -57471 -68162
30524 -49408 3723
26709 64445 32509
15856 -71751 -97709
39204 7968 50062
18644 11123 -88040
3180 -83765 49510
3034 56382 99020
16561 -93141 3772
13069 -64448 -18442
19027 -35969 22514
10489 -81747 -89565
12228 -67761 -57123
36176 -10939 17588
36259 41144 -37249
33199 -23659 -36677
41938 -82964 68759
31498 -35081 -59606
1264 -46514 6704
22758 97664 -43487
16374 -80327 59713
15372 74843 -79538
17912 -55169 -54594
3209 -605 -68762
19325 46703 -29702
9495 1798 -59772
41602 4082 -20202
33682 -18940 -2122
24455 92415 55266
9385 1182 27857
9820 -14389 29493
28278 -66055 -55168
8504 -52647 -28433
12984 64393 -23888
25046 -54127 28560
21518 -33575 39543
7511 65318 -34142
34050 68478 -6138
3260 -58098 -95715
33670 -41555 51645
25117 77509 42114
14479 -37358 45071
13510 -23828 88964
31190 75911 -82118
7750 51223 72455
19453 34346 -67080
3942 89101 -7118
42138 65102 -26015
16749 5697 -37647
18634 -90995 34280
5643 -49249 -18042
28257 536 -17936
7755 75666 9849
39443 -11330 75140
23965 -90907 88200
28969 96500 78843
22115 -38462 -5425
37567 64012 42111
23272 -25195 -35259
699 -79313 77880
35310 -32342 25678
15834 -45195 71728
41118 -10416 10497
17286 36973 24651
17347 -77954 61072
33104 51429 28774
4378 29942 2908
9393 -67360 17855
41116 -58975 -39624
36269 -44957 -87174
34608 -54351 30436
3416 -11940 -61430
38488 72059 95089
18050 -92010 -40559
894 -73174 28043
39772 -99636 -33593
29367 -45728 -97701
24420 -69438 -53770
14297 -32897 40601
6783 -93937 47545
19346 -6475 48462
11801 71067 34052
12485 72187 66334
33628 -33285 59754
11051 -3717 13000
7444 -85708 5945
8322 24892 84531
9919 -79709 -8083
21454 -40825 -59831
40037 19795 84944
42066 94585 -43364
14466 -41074 -30941
19979 72839 -57938
41432 84637 -13895
14915 56151 -35795
21640 12770 5561
25867 -87640 70402
26019 30457 -82404
26356 -30893 49846
26803 -37075 -44651
33913 43282 39787
9790 43280 70091
17454 -41614 46924
11297 -36188 -23029
6322 -43202 88532
20948 -58247 -27664
4847 44176 39425
18192 25167 -26915
14264 6227 90848
9884 -69968 60086
137 91084 -97510
37172 78720 -23862
27286 -5774 -36846
5150 9385 3189
20662 48590 755
29068 74925 -87191
39112 35816 42702
39047 34321 61111
22384 -17138 2280
21051 -86178 -41458
29650 -94358 56702
35706 90235 53482
11462 -15845 77955
429 2186 -37543
27618 93629 68451
14386 -43331 64748
34991 -7580 -26650
32358 -13689 50374
6289 91340 11739
9250 3855 63404
14731 -57178 24396
14938 -76519 -49136
34170 58960 -41527
14489 25382 -72510
5380 25232 75873
21930 -27504 -91391
28617 -43130 -99041
39139 -64542 -70072
18093 -63925 -64987
40637 -66161 -49112
22014 -63545 88018
39044 62920 97292
29850 -34059 -89261
40723 -87355 19678
148 -76433 38802
7839 92646 48785
23191 89782 -16444
39006 36820 13503
24767 61199 -61019
25001 -9794 31699
35724 91926 -89117
37505 67664 40312
17801 18821 96877
26067 -67557 -12796
37083 6937 -39750
30220 -28616 21714
25241 52725 80636
25160 -59506 -91379
21445 -63958 82251
24423 -19775 -91371
24085 -45716 85730
5358 31328 97043
11508 7243 18827
32204 82148 8407
7203 -18760 80970
17602 78483 24818
29287 35465 -39340
12098 3577 35180
23044 73780 -35974
32790 3824 -42494
8659 -12054 90083
8712 -89099 -6991
37490 37902 88618
29687 43410 -25557
39540 -49792 67319
16640 -40839 -59664
3325 70458 50412
29102 15878 -59704
30056 26347 71800
6375 32767 9106
34748 -79001 -29984
19037 -85415 -97498
28361 -97806 14341
33869 -40745 -90690
27780 -77299 -78733
29147 -38361 -85034
34846 35229 97192
28656 -98271 -88831
38977 -53934 -73840
22248 -18629 85125
8461 9714 6607
16246 -49407 71664
38472 64508 10617
14267 89862 26794
14139 61449 5479
26406 88586 92304
229 -57715 -56192
37429 60604 30789
16113 95973 -50657
24617 77055 43419
6014 85172 39915
34471 19252 4357
4264 -56965 65365
26483 -60905 11732
8693 90095 63478
2478 87346 64861
26600 -58133 27149
10587 23740 41385
22508 93542 -67684
35153 -97396 17103
9748 58024 -44969
38197 -3950 80146
30649 -60731 -41022
33719 -28932 17836
17857 -84222 9930
14641 15255 35084
31086 64928 12986
5716 2375 -23627
15601 66021 30778
14538 -24321 -64292
22958 12929 6918
403 19199 -23190
22009 -42656 -24601
25723 29896 -72539
2897 -63405 36507
36682 75868 -8106
15606 23296 -33194
20262 -61404 6788
31797 -59581 41159
26064 71976 20577
19435 -95999 34633
24209 -7975 -53571
7070 61842 -92870
38509 28096 -60730
38056 -18142 -5052
23931 -33872 -4901
27269 -83056 34728
40831 -4311 -10193
684 -14889 -92246
5426 65692 -2238
29124 93271 -24421
25063 -2152 44379
13959 -25556 -36566
6397 -9478 39744
16328 -45693 -28406
32976 73408 -15714
34089 36169 -18643
19724 4052 -61426
6558 -75305 84054
16321 61162 51071
7200 11272 86559
17691 72153 88835
19076 -47448 56628
26832 64708 37242
2970 -94752 2252
5457 -83920 -65906
21372 -48266 -96087
18437 98082 -41853
30209 46886 -30960
40668 -35097 12768
17571 -64933 -7430
10148 20097 69017
17707 32322 -45212
24680 -40925 -55522
26371 53438 37100
19585 -13624 31591
36483 94625 55175
19669 27207 -96349
16695 -6362 94010
3046 -7128 -24793
4476 45453 44654
20975 18546 30859
35394 6394 30327
8858 86453 36035
10073 -56888 21017
35749 81162 26488
13092 -69517 35124
23557 25403 -27809
349 -89581 30835
26863 -98112 76195
35674 -60806 -23920
26400 -24948 23596
21258 88884 86581
32386 88371 -9644
14471 13924 -25610
7422 16599 27254
3932 -69537 67980
38501 23327 52658
5305 -75534 12301
31240 -47989 -7633
18935 5931 35676
11935 36756 -3922
6703 38123 -78665
38241 86453 -4799
21543 43978 36143
31173 -15372 94532
2111 -3107 -27198
40376 62897 78272
34621 -22144 45952
35537 15248 60728
1507 58927 -58042
40158 -89778 53321
14743 22338 -65162
23312 -3793 88163
13686 6783 -43076
14451 -9244 -7052
24596 -23803 49646
20317 -79547 50126
31356 -45214 6223
16485 89276 14579
5892 -16816 -33513
40330 33962 92468
12455 1965 69795
30948 -63161 52528
30658 12913 -25925
15631 14607 -96707
26060 -89065 -75233
12840 40889 -8917
37758 87875 48483
19074 24934 -42252
