40130 40888
2462 71741 81731
20451 -77595 -51819
42081 23757 -27513
62079 69095 -58991
34361 -40782 -14018
29862 -49481 -13599
51259 -20687 -34873
21927 -35832 -79574
60960 22316 68753
27041 -46373 64412
19322 -7754 -63936
32369 48267 81581
26979 64933 -47958
80947 21567 -26801
6211 -81726 70590
76029 95159 -82692
11671 -2597 83622
4719 -57777 -9434
63225 73608 76958
48995 -76666 19698
63642 43386 25963
52791 20735 71516
57886 -16051 -52119
63824 82241 -80739
19094 52290 -70066
21748 -8391 27040
15168 -93400 34378
28195 -36668 5924
20085 -6056 96620
78254 54306 -35711
55893 -74391 79417
31711 -18517 795
67078 6573 -72644
40405 65051 535
53479 20169 48663
33870 87539 71306
29188 59743 37175
35367 19179 8555
54416 -28584 51350
48562 49702 -93280
18508 78641 -81027
51058 -76254 -61558
34351 88322 -80792
72526 -18755 10310
35916 67412 30362
80986 -98962 -82756
15813 -51017 -92584
33803 -50140 -65641
34473 82317 16939
58398 -54481 15572
6805 3258 43971
26239 71241 -48856
12120 75547 -18525
53762 -64563 70375
67746 82294 63072
32747 -25728 1709
22715 -40351 22569
68531 -87901 765
28978 61317 -44851
77851 51791 53221
34026 -3967 -42898
55205 -25271 83550
41751 -72089 -64784
10117 -27191 -25121
46707 -8188 -55069
49925 -34448 -35382
35953 -70117 -17152
59737 -68547 53509
60997 -16827 -13225
65141 -90756 -62655
33199 -6826 -46805
25140 -4622 49459
46076 -84120 51770
12026 -80905 89077
18703 89897 -58973
2901 -65673 94788
852 -14139 74431
54526 39151 -76351
52743 67932 -44013
59194 87589 32710
39705 -54147 62770
40230 29014 94308
22386 41534 7992
30796 63118 -47624
49661 45370 25069
52951 34227 -4207
41149 -58705 94517
79811 25964 30749
66622 21468 56006
21966 27439 19408
56651 11451 40931
54532 34365 -89932
74715 97041 -43505
45499 95362 -53433
29921 -16013 3294
32119 95606 78145
11509 88678 95245
56358 16277 3221
6011 7468 -3033
49990 51741 -34014
60571 59326 15318
18805 -99804 29025
29350 -78944 -38123
21320 63617 26286
19691 -28270 -27835
44578 -78742 -57549
9949 47305 -40351
56426 -61694 40597
26191 -49529 -25761
8487 65082 60607
60804 -39589 -42761
6916 -49884 32464
61829 -58164 -85624
65665 38846 -77961
70807 -84983 27457
22094 -25847 -58188
13370 -18096 10591
56103 48615 -79521
29841 43812 -81099
56210 6460 27334
45134 69803 10444
56073 -20946 -87724
46972 53689 45528
46715 -45396 58563
26575 -45064 -26781
51824 -17521 73025
32484 80562 -97565
29686 -67910 -90414
39773 -19618 -20237
42735 65495 -63128
63538 -40298 -30897
1326 -6008 -91104
6154 79325 61855
9947 4356 48449
77626 85390 -42515
70027 32853 60843
4397 16175 6848
6976 31009 -59040
59525 -43189 -23397
67776 -30998 83832
25904 92191 -41364
65842 -51892 -2969
37162 -70122 -65987
56431 -42546 -53513
5857 -48875 -96717
76475 -14356 68258
7306 -68986 -95800
58904 96002 20171
63340 31289 -62280
80350 71832 -43744
62921 7342 14622
63524 77428 -20323
45888 -80562 41227
22469 24514 34608
15037 -70194 -89876
31768 -71664 -27369
22916 -88824 36694
59731 -47843 53767
56367 -83451 -84660
79148 9082 -16658
63760 82436 -68400
42890 -9807 -15640
70980 -62156 79660
1154 -65475 85601
44650 -19648 49374
68631 -12382 4977
40829 -78737 -59345
21944 4561 61467
35117 37947 67312
73382 -75321 49649
17199 -41999 -57014
47635 -51925 8469
57885 59016 84912
13752 55848 28824
12872 -93809 -80916
37147 -37015 -8100
71626 30282 -82044
6346 -31785 92497
80872 11128 77424
39345 -18255 -60632
51224 -38199 35411
27125 -28886 -38591
33979 16998 -87638
9448 -76994 -14344
49901 90986 45048
47489 -36995 72791
51330 57253 19069
19641 -424 -99773
42052 67335 30089
39042 45701 -6080
39434 97424 -28673
17858 -70157 22516
15540 59302 -25484
38140 -11245 -28057
7123 21221 -93827
29562 82455 1899
34272 98019 -89548
42952 94084 7657
3668 49236 -70547
67351 -45111 -61665
64247 -25529 6162
80004 33992 -80252
65524 -91552 97876
58591 91295 -782
36158 19197 -57190
19796 40027 27034
70949 -75899 69532
44305 -93796 13588
16670 53119 53905
70970 -18993 17806
60343 -37081 -9192
46165 -71044 -58794
73585 -27800 -30781
23335 -91836 -54328
58488 -62263 -25488
8801 -8629 93033
59253 67816 -37893
34043 -59529 -96674
38045 -98922 19408
17554 16512 36286
27247 -49155 48578
493 15471 20759
1781 92626 -25030
3528 -24849 85096
12364 -6659 -31973
13342 17924 44197
14390 87806 42410
31129 48252 65143
74585 1353 14345
58972 -24472 -17710
34812 8235 76919
46398 17941 97242
50365 -19315 -31974
2784 84830 33242
59558 74043 -74472
40925 96366 87535
57714 -67650 -25698
10403 -34221 52730
65221 -46373 -41457
21227 10211 -50763
31947 -41396 -32337
73032 -1482 36630
60579 77994 73434
17930 25157 10694
71715 -76068 -59452
65700 71010 -39974
2808 16026 -11541
6894 -49256 32775
42098 57185 -58051
34399 -3975 -49756
71119 -31009 7412
45831 27793 19916
976 -11413 88599
20469 92871 63628
46428 -85574 -57672
34876 79672 99410
1960 6284 -89436
27315 -31030 67199
71405 10053 9231
52110 -41844 -92062
66361 49917 21225
24153 -66319 20648
45090 49418 -55111
8746 -68571 -76665
51369 -7165 81931
3895 -78463 -46561
32546 -93444 97035
43664 -23521 66289
70507 98644 -3600
14329 50284 42983
34008 -35104 -46405
42695 -60335 -77609
45989 -58274 43882
39500 -47792 -35915
78672 9476 20762
30534 -68293 -16919
11946 -26873 -71790
53656 34903 -62644
75966 11092 8740
80182 10361 -97106
79345 -46071 -24140
36111 53832 38399
37430 35939 11601
6787 18787 -80603
47922 -73577 80018
58754 67446 66635
3963 -79693 59647
23676 -83533 67099
9504 -41077 78533
49082 63437 99706
61688 -67784 2988
70311 73884 -53446
42965 29520 -71026
57345 50771 -31236
58353 -45805 98248
78769 52690 -41912
12302 7643 78373
33941 -57775 -29195
73175 -9521 93985
16723 20249 -73364
43573 75305 -61706
36322 44762 -5966
59763 14722 -49852
59849 -75568 -99609
42376 27704 -89424
72913 -80457 -59538
62657 59652 -85419
43460 -23144 -48337
49758 -21713 25098
56568 -39452 -49210
21414 74445 79965
70846 -25522 -51360
62674 74280 -67606
12990 93273 52767
26984 72724 -41864
61032 -28322 15053
45318 -23883 -76256
74109 -5730 68716
76229 -97163 -78568
43992 -62981 86510
61667 55237 16766
66557 74095 36385
27648 32882 65658
8354 -40621 48694
37779 94376 -48358
15625 85883 10359
50934 -55790 58446
65500 30964 -93023
22831 74783 -82610
11565 -3749 -78848
9044 -44760 64683
67724 8975 35378
24594 -95651 88523
62127 -39008 41062
22061 -78728 -3026
20010 -89655 -91232
65334 -49417 -57508
26124 -21660 95609
23417 61014 52720
22012 -84274 97102
29727 13570 95930
61947 -28259 -55380
55221 -76103 17849
6430 20992 -61438
36598 70272 32334
80549 -42999 -20559
21116 36009 72980
64390 48959 24140
51212 81844 66900
12050 -29103 38921
67973 10132 -12743
38785 93414 -60187
68665 95452 -20307
56609 42886 22343
14305 99734 3179
8005 -87686 -55650
42568 92143 -50973
15573 -97165 -57497
6514 83758 86400
45953 6972 -76459
31408 -20154 -69302
1314 43470 -69779
57551 -35511 49751
69855 -18348 -13701
15 75669 -62542
12074 35041 -43516
231 -32099 23181
7439 77305 90507
75336 21566 -71001
75728 51695 -5424
10002 -64422 -89740
3023 43590 -77900
76893 34373 5688
425 -98919 -19393
67718 -74294 52588
1001 -6491 -66732
4281 79188 97804
35878 -33063 -24105
20546 -58601 76934
30143 -95187 -3139
62769 10269 -98532
10604 -37915 76316
60537 71908 16061
39730 -16873 -44562
37 89112 52548
76357 73801 -34617
7325 96344 33882
65153 81574 -73909
74679 16159 19842
57858 -37894 28349
54616 -87251 -59153
78844 45329 81952
787 -10324 -5480
71106 -13782 96625
16020 -83791 60519
73415 92625 -89656
36797 62846 20768
54773 -83346 -46929
77341 -85275 -67004
25180 12050 -2779
47615 -86913 -23517
69896 73233 -1548
9375 13435 43072
6506 -60917 84591
23907 7524 95639
32047 10782 -2425
60038 88867 -76185
78678 -60209 5609
78469 -50633 -80354
39793 -54248 4567
77498 97057 13130
11478 21310 -90799
78939 25752 -64016
75620 -46266 68897
50732 -19515 -86733
12727 3199 91373
20307 23669 -17773
17783 -74812 15461
74743 -16871 68407
23413 17380 -32411
52639 -68594 62625
54720 -71285 15034
44277 -33612 85204
24946 -35372 -86523
29368 72883 33325
44063 36042 -91815
37319 99522 -42913
12688 -33900 -71996
55948 -84676 4782
56608 45385 -58727
67020 -13543 73388
4162 -62742 85905
5573 41854 49882
18163 61898 47115
59865 51957 -93174
4755 58967 -89299
19019 3850 21177
79234 -79809 -46081
63592 -29754 73999
11442 -7141 -29742
22303 -50098 39299
51651 35931 -59434
14518 74409 56662
17862 40453 29600
48276 4498 69193
13134 32110 -87542
55387 -58188 56644
48056 71636 -63480
27061 54843 -78695
25933 -71886 -24948
4527 44471 34538
63613 -94913 -46041
42236 26544 -25178
21934 17785 26277
23006 -37363 59162
54134 -22006 11412
18886 -67938 -82625
25455 -91502 -33704
65856 33139 -28967
4504 -8764 -92253
46516 -37707 73344
73131 88354 2506
39553 74181 -2233
27580 67525 -12281
74864 -67355 -88724
12720 -4217 -48211
47731 69140 78009
19844 -15059 20629
77116 -15240 70649
23059 37023 69957
23067 5652 37291
57569 90009 41402
26975 -75381 66253
10524 56917 6702
50385 81785 80071
40203 -86936 17440
69481 62391 -49685
70322 9757 32717
48952 25386 52446
21782 9101 -78401
10510 4684 -17454
11989 -33382 -30417
74313 -21454 -32078
54739 98549 38081
8534 -87166 31802
80623 -64769 92489
60602 -50424 82387
5950 -21712 -48670
60892 96548 82239
9068 -65813 85365
18995 34976 31660
32267 -91361 -47703
19062 1219 36507
54906 -38299 62318
46087 98993 -36306
20262 -19450 1006
14949 -82066 82620
13330 -75248 55838
80794 76993 27507
52381 -34384 -40823
71949 -37683 -86213
18880 30034 -26641
36973 -45538 -88359
54719 44295 60071
73712 80501 4505
78002 -88852 -70395
36621 -4332 -62968
77990 -85957 84822
69914 75797 45549
49900 96183 -7086
20952 -71714 61248
51249 -36359 -23066
80822 -60508 -688
34053 79438 -92701
47906 -60687 13238
28653 -76001 37881
28484 -68716 56767
14929 -94199 -80131
27686 45341 44960
56634 -24040 54458
37704 59327 -79168
12255 72136 -54134
62230 36508 -57842
42729 12614 -40541
15233 -23212 35069
37668 43293 -36602
7484 -36564 5646
40111 77705 40855
79678 22500 10695
36480 4192 -56043
50542 -80061 -85771
21697 -12652 2897
57332 -29841 56052
41283 -36129 -17183
74301 -42134 49709
2917 84840 -73294
68669 75357 -76236
8500 -95042 -79224
1648 76564 18375
51866 37500 -52513
17380 -54332 17973
31431 -42776 74824
75616 10526 -36490
11904 -16644 -54106
47283 97602 30151
70194 -59286 55545
14401 27299 33019
44905 18386 -33426
44594 -5591 98402
1787 -44787 70072
43536 -66712 -61968
36023 26535 50949
24264 -95778 93375
42632 15242 -64645
22336 -72720 -46136
65794 -4609 -17982
60492 -16939 -74112
9760 -54020 33585
69342 -92066 -91746
30148 55758 -64957
43135 68467 -4074
80961 -38412 71405
50888 -21894 83391
45899 -65912 7692
54577 73265 73837
57927 -43215 88640
1127 94502 -23553
62627 -38722 -73517
28531 42918 85189
15793 13231 56254
52404 -93767 -92267
14493 -44347 40161
52021 -61142 30812
68715 -52321 66574
63620 -96556 15366
63415 10267 75582
28969 -21245 -57087
62029 -14294 63457
16555 -54599 98155
56907 43938 67969
11115 69698 62518
57310 79245 58068
24710 86926 44135
45575 36153 -12994
4606 -24355 -69547
48970 -2537 69922
4225 -26673 61632
54676 21684 30931
58517 -68658 4495
32859 -13037 51709
51487 74387 -53154
72834 63767 43255
66231 -80621 92736
56433 -99299 11497
20275 -86337 48723
67753 14067 28890
5019 -96554 -91165
19339 -83542 40449
3163 -68699 -1963
11613 -63683 15555
61385 68420 -44752
51809 41413 98943
59342 72568 -77729
4802 84170 -45504
35122 -58653 -65014
68219 76427 -34155
18918 8622 -29330
78100 3470 -66823
71271 -29882 -67216
65357 -22810 -36810
66496 66137 13545
9786 -71735 -96598
75253 -93369 74761
2999 -63332 99620
43276 26993 -73362
9443 -86447 -28843
13111 -55741 4630
53914 -31197 41930
32286 -94237 10724
21955 29011 -9790
68695 -5971 -28078
78328 47421 -71450
62634 79043 7569
9965 18257 53685
26621 9054 46933
52744 -16270 -48225
68985 -86413 18172
7330 87631 -25713
1256 -89941 -43517
13557 49325 -97985
46604 40715 -55063
65009 94907 -45737
54992 43217 -3002
39267 -71663 83639
30360 -22103 66816
4881 -3385 35075
71331 -43976 97211
25920 -57211 10776
51406 -16086 -46040
8196 1387 -44570
58106 -88866 -79996
36425 -80785 1444
20855 22550 52886
74740 -24102 -10488
41558 -86318 28685
45811 -99180 -48189
9294 33496 -71481
34677 69840 18805
36300 -98503 5714
33799 -70118 -99718
64744 -46703 -88629
31120 -11052 74500
69696 30947 39375
59924 64888 -84568
51965 27638 -43912
36795 -34736 -53252
53852 -81949 47748
29651 3969 5710
26438 57248 73435
26298 64719 62368
61844 -22587 -92777
219 -99301 -99975
44637 48275 -82943
801 -87327 26919
18070 -30244 892
77523 13460 -59511
14013 -13197 -70198
71488 41748 -6568
46035 80394 18691
40390 -51949 66467
52496 43758 -66522
5470 -17411 31419
52051 -13174 -82500
38474 97487 -37207
51062 90143 86329
75851 86226 3943
74507 54672 81300
43717 64270 -21422
65815 8433 -96873
18185 -30375 -40664
53867 40077 -11655
61150 17628 10574
45690 -43239 89046
46389 8418 84173
43199 -18546 85967
58901 96215 -24954
54643 82039 -67790
10167 -21852 -99164
20355 -28501 -90708
48278 -57671 -72098
55767 -11043 -43807
8205 23529 -62454
60231 -44172 -36485
11922 -33459 -31160
48046 -8475 36159
45723 12535 59471
55946 27056 -21042
21058 -16602 -84235
17438 -57605 53158
41808 44483 35825
59284 -58056 -82459
27817 94905 -3758
11663 77816 97409
49618 85877 13168
33959 23666 -53271
56308 83272 -46978
58089 47195 39730
22047 -5097 43757
12331 8650 24371
10376 75973 -13597
23244 13389 58111
71352 63281 -83646
28215 71783 12490
52151 77729 27788
58378 -42117 80145
2306 -11002 22467
47798 -86097 49882
79740 42769 28214
72102 -25962 49879
71391 -72327 40362
832 15546 -14678
30232 70588 -87898
44704 12492 -73012
33094 -16804 37844
21540 69620 -9949
38026 94649 86362
31818 -51565 54475
6413 22161 -52558
43400 57206 98392
78358 -30184 71858
19012 6339 12182
65616 -92711 81959
22725 -18178 -81553
3956 -58818 -8758
456 -28351 33461
27292 -84731 -58362
63326 -51425 -48810
44434 86434 11633
17537 2571 33017
71520 -25563 -9944
5695 -64597 63068
3411 23169 -74695
39511 -53022 89967
45875 99704 -27064
78243 -83167 30574
45762 -64502 -74935
47772 -53195 -1894
38600 75443 67843
36344 60997 92238
48892 6224 -17354
47799 22985 20819
3947 44671 16931
35230 69517 18650
55996 -1677 -24532
42253 78251 90714
30220 16515 -31894
49010 -56390 5440
64701 31202 -4157
3374 91688 96564
27254 -19140 30415
76836 -46183 1299
8280 31563 48951
26373 -77545 98085
65666 -60 27362
47641 -77614 -15704
50671 72177 -94143
21130 3363 -90779
7117 -49476 91103
13822 -94606 16709
48861 -98424 26409
36223 -74684 -7582
56180 25319 19164
3404 25232 48302
75821 -91141 -90327
21448 -89131 86092
53267 56585 -76386
78057 357 22741
16012 41685 -60456
3853 38555 -25489
14112 49658 89514
70354 60148 -66297
45756 13350 78063
55304 -61151 68812
65398 -3933 -39256
35377 -82405 89753
49037 66998 11188
2166 69190 -96783
51529 -17103 82284
66488 24157 54886
12207 59982 78234
11399 -99959 43823
15169 95140 -37156
66141 3710 -55207
53977 81814 -80820
29238 -39443 14853
76685 2051 74152
59173 87636 -3830
65731 -34022 3
51682 24114 -95685
58805 6729 -21057
73592 -46502 27334
11600 -45293 67607
32863 16160 -79786
37997 25351 58523
44152 -39228 73515
44201 -40923 -33279
5054 -54209 -77122
73811 980 35349
75518 48978 85409
57810 38715 -48194
50130 17895 47156
13786 87066 4128
27317 -49856 50550
60722 8095 -57138
15746 33721 -43151
45699 -89866 94717
71803 -11553 40107
53200 52460 -9543
43886 11052 35118
9566 70465 -11698
29815 93825 -68345
10598 21164 10955
28320 -60833 47874
30597 98572 -83308
32401 45898 55286
46857 -99581 9064
40955 -1975 -49724
38219 45697 -79934
160 44362 -12928
56542 8121 33534
4280 -78507 -85705
17117 -80469 4965
18387 24203 -72164
21491 44341 15219
58343 9867 -90725
78461 82495 61928
6472 -23159 -39703
30625 -37450 -71052
17681 81986 -74588
43537 -59646 -74096
2025 79753 48194
19046 33252 59254
1879 88587 -52420
50511 95955 14386
36359 24964 -28041
12142 51080 -31925
3257 -31096 46173
19843 -89508 -81469
18043 -21276 -69428
44168 58763 -30286
44239 -98402 6541
10762 -57309 54848
59518 33322 9904
54898 -64892 53052
13147 33930 -77566
71277 -63867 -34920
53644 -94444 51357
13138 35113 26730
833 -52614 80590
50267 -86357 38891
57317 -65486 95648
43792 -67765 -17923
77479 99076 -10990
15696 -22996 64434
73643 74895 37158
52170 43415 77344
66247 80650 -53890
78562 89264 -13739
4949 -67201 -72791
74036 -83044 -84577
2726 -16554 33233
8038 -45691 -3009
61800 -14544 70171
41371 60894 28217
4098 6882 26019
70107 93328 45273
25736 53395 -74242
17071 55837 -8870
24115 45975 53483
54730 79308 -42247
59907 -84646 -66917
38331 28374 -28542
53723 70107 60514
62569 58523 99050
3149 83420 66886
50188 27334 91341
53153 57471 46553
50680 20857 47559
13496 89930 41156
24127 -2285 -48399
45537 48736 63123
52865 92055 24257
65931 -94097 7180
23525 15996 49056
67898 -48316 87284
65356 -46720 -43165
54593 66959 35975
14700 -85366 -13995
51011 23293 75520
51678 -29665 36900
23251 -18053 66985
14477 94036 -65995
78148 52992 7947
56555 -25252 56612
52601 87345 -70737
48214 36159 24135
56118 -45317 85021
12328 -59835 -82468
37497 98920 -77653
12101 -64189 48279
47890 -16877 -85145
45861 49783 28064
80837 69506 24031
25352 13648 41277
80170 -3274 -3574
18123 -30504 16003
72751 16094 -54227
71719 -17436 90036
75997 -3916 -5414
50840 -4858 -40159
66204 98002 -96400
68820 -88028 -902
39587 -29418 -32951
53960 36754 -59339
66423 -19815 -27713
46945 -76035 -56838
78905 -98511 83068
40645 -61346 -80007
25189 48746 -65662
2505 62443 -81878
72847 -97974 77229
65174 64140 -59163
31379 19197 89815
68573 -65595 -75484
64484 -50097 -84666
1748 93720 41336
13836 55291 -55309
48038 17822 82117
80743 -22719 98941
2260 55685 79822
32200 -23168 -49755
62032 58148 54242
36568 -51449 96958
51292 -66578 85428
52554 -72664 67111
30623 -60152 74838
75805 83872 60111
63677 -83770 51660
41039 91083 81586
73593 -44443 -99405
9111 55073 -99549
58728 -83000 33747
80515 62070 58565
7353 -21543 -65000
53395 -74687 49465
14089 -63349 -22753
41041 54730 -52462
31079 11503 68782
48362 -85943 -18071
1061 17999 54518
24182 56191 -79910
7129 -29092 87164
75251 -8167 -43760
12300 15751 3408
25690 69752 -37476
67614 -4153 -51117
32737 88633 -62937
18428 -54563 -4854
39194 -11174 -75648
80239 -73097 83837
36676 4936 -32490
17753 89728 80412
45486 -70873 -83133
54271 1564 -39396
30463 -86955 -60779
7949 79918 10120
24087 -12922 -10367
53708 7482 -50443
37534 83550 -51021
4035 -18114 31072
36473 -45122 -83244
1560 -29933 -41584
56978 -48023 -49967
12829 70305 30094
24611 -78414 -51847
76179 -63538 83187
68072 -37967 35770
45273 -45026 9420
72968 32541 47079
60201 -31573 -26649
12835 8902 -5145
73916 -50891 7945
67605 79109 36804
9945 -52147 -33093
4880 -83826 97466
29879 57271 -87665
58541 -69859 37269
289 -53252 -76179
51097 -26593 60321
1949 -25597 -92890
44141 50697 -7422
41908 92774 17207
31075 -97948 -36378
47205 44275 -38626
22075 96763 -52626
23231 14806 -74623
10765 74749 -37876
7756 49554 83904
48120 -17053 83200
59633 -60304 -34844
